label,text,label_num,clean_text,char_count,word_count,clean_words,avg_word_len,url,number,exclaim_count,uppercase_ratio
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,",0,sent prices mean ltgt,55,12,4,3.5833333333333335,0,0,0,0.01818181818181818
ham,Nothing. Can...,0,nothing,15,2,1,7.0,0,0,0,0.13333333333333333
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,0,working ringing thing whole houseful screaming brats pulling hair loving,119,25,10,3.8,0,0,1,0.01680672268907563
ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,0,family responding anything room went home diwali one called coming makes feel like died,154,32,14,3.84375,0,0,0,0.01948051948051948
ham,"Tick, tick, tick ... Babe",0,tick tick tick babe,25,5,4,4.2,0,0,0,0.08
ham,R ü going 4 today's meeting?,0,going todays meeting,28,6,3,3.8333333333333335,0,1,0,0.03571428571428571
ham,K da:)how many page you want?,0,dahow many page want,29,6,4,4.0,0,0,0,0.034482758620689655
ham,Ya had just now.onion roast.,0,ya nowonion roast,28,5,3,4.8,0,0,0,0.03571428571428571
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,0,send number give reply tomorrow morning said like ok,89,18,9,4.0,0,0,0,0.011235955056179775
ham,You said not now. No problem. When you can. Let me know.,0,said problem let know,56,12,4,3.75,0,0,0,0.07142857142857142
ham,Ok but tell me half an hr b4 u come i need 2 prepare.,0,ok tell half hr come need prepare,53,14,7,2.857142857142857,0,1,0,0.018867924528301886
ham,Play w computer? Aiyah i tok 2 u lor?,0,play computer aiyah tok lor,37,9,5,3.2222222222222223,0,1,0,0.05405405405405406
ham,Sat right? Okay thanks... ,0,sat right okay thanks,26,4,4,5.5,0,0,0,0.07692307692307693
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",0,derp worse dude always wants party dude files complaint three drug abusers lives,129,26,13,4.0,0,0,0,0.015503875968992248
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.,0,ok chinese food way get fat youre paying lipo,69,15,9,3.6666666666666665,0,0,0,0.057971014492753624
ham,We r outside already.,0,outside already,21,4,2,4.5,0,0,0,0.047619047619047616
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,0,good trip watch remember get back must decide easter,89,18,9,4.0,0,0,0,0.033707865168539325
ham,Yo we are watching a movie on netflix,0,yo watching movie netflix,37,8,4,3.75,0,0,0,0.02702702702702703
ham,What time. I‘m out until prob 3 or so,0,time i‘m prob,37,9,3,3.2222222222222223,0,1,0,0.05405405405405406
ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",0,meh thgt clash really ah dun mind dun seen lost weight gee,102,20,12,4.15,0,0,0,0.049019607843137254
ham,ARR birthday today:) i wish him to get more oscar.,0,arr birthday today wish get oscar,50,10,6,4.1,0,0,0,0.06
ham,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",0,open rebtel firefox loads put plus sign user name place show two numbers lower number number pick number pin display okay,200,39,21,4.153846153846154,0,0,1,0.02
ham, and  picking them up from various points,0,picking various points,41,7,3,4.714285714285714,0,0,0,0.0
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,1,married local women looking discreet action real matches instantly phone text match msg cost stop txt stop bcmsfwc xx,155,27,19,4.777777777777778,0,1,1,0.11612903225806452
ham,Wow v v impressed. Have funs shopping!,0,wow impressed funs shopping,38,7,4,4.571428571428571,0,0,1,0.05263157894736842
ham,I am on the way to ur home,0,way ur home,26,8,3,2.375,0,0,0,0.038461538461538464
spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,1,burger king wanna play footy top stadium get burger king st sept go large super cocacola walk winner,141,29,18,3.896551724137931,0,1,0,0.07801418439716312
ham,No problem. Talk to you later,0,problem talk later,29,6,3,4.0,0,0,0,0.06896551724137931
ham,Then ur sis how?,0,ur sis,16,4,2,3.25,0,0,0,0.0625
ham,Still in customer place,0,still customer place,23,4,3,5.0,0,0,0,0.043478260869565216
spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,1,come takes little time child afraid dark become teenager wants stay night,124,27,12,3.6296296296296298,0,0,0,0.008064516129032258
ham,"Dude u knw also telugu..thts gud..k, gud nyt..",0,dude knw also teluguthts gudk gud nyt,46,8,7,4.875,0,0,0,0.021739130434782608
ham,We confirm eating at esplanade?,0,confirm eating esplanade,31,5,3,5.4,0,0,0,0.03225806451612903
ham,Send me your id and password,0,send id password,28,6,3,3.8333333333333335,0,0,0,0.03571428571428571
ham,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,0,kind took garage centre part exhaust needs replacing part ordered taking fixed tomo morning,118,22,14,4.409090909090909,0,0,0,0.03389830508474576
spam,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",1,ur chance win cash every wk txt action tscs custcare pwk,123,19,11,5.526315789473684,1,1,0,0.0975609756097561
ham,Well I might not come then...,0,well might come,29,6,3,4.0,0,0,0,0.06896551724137931
ham,Long after I quit. I get on only like 5 minutes a day as it is.,0,long quit get like minutes day,63,16,6,3.0,0,1,0,0.047619047619047616
ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,0,likely called mittelschmertz google dont paracetamol dont worry go,106,18,9,4.944444444444445,0,0,0,0.03773584905660377
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,0,well right im gonna get check todays steam salespee text want come get,121,26,13,3.6923076923076925,0,0,0,0.01652892561983471
ham,"Just arrived, see you in a couple days &lt;3",0,arrived see couple days lt,44,9,5,4.0,0,1,0,0.022727272727272728
ham,"K, wat s tht incident?",0,wat tht incident,22,5,3,3.6,0,0,0,0.045454545454545456
ham,Yeah get the unlimited,0,yeah get unlimited,22,4,3,4.75,0,0,0,0.045454545454545456
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,0,cthen thk shd enuff still got conclusion contents pg references ill da contents pg cover pg,116,23,16,4.086956521739131,0,0,0,0.02586206896551724
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0,forgot takes years shower sorry atyour phone dead yet,78,15,9,4.266666666666667,0,1,0,0.02564102564102564
ham,Ü got wat to buy tell us then ü no need to come in again.,0,got wat buy tell us need come,57,15,7,2.8666666666666667,0,0,0,0.017543859649122806
ham,When you are big..| God will bring success.,0,big god bring success,43,8,4,4.5,0,0,0,0.046511627906976744
spam,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,1,u’ve bin awarded play instant cash call claim every th player wins min optout,126,21,14,5.0476190476190474,0,1,0,0.15079365079365079
ham,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,0,stayin extra week back next wed rugby weekend hi soon,116,29,10,3.0344827586206895,0,0,0,0.017241379310344827
ham,Well there's still a bit left if you guys want to tonight,0,well theres still bit left guys want tonight,57,12,8,3.8333333333333335,0,0,0,0.017543859649122806
ham,Not from this campus. Are you in the library?,0,campus library,45,9,2,4.111111111111111,0,0,0,0.044444444444444446
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",0,affidavit says ltgt twiggs st division courtroom ltgt lttimegt ill double check text tomorrow,142,22,14,5.318181818181818,0,0,0,0.07746478873239436
ham,How will I creep on you now? ;_;,0,creep,32,8,1,3.125,0,0,0,0.0625
ham,If I get there before you after your ten billion calls and texts so help me god,0,get ten billion calls texts help god,79,17,7,3.7058823529411766,0,0,0,0.02531645569620253
ham,I've told him that i've returned it. That should i re order it.,0,ive told ive returned order,63,13,5,3.923076923076923,0,0,0,0.031746031746031744
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",0,housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post office,155,22,14,6.045454545454546,0,0,0,0.025806451612903226
ham,Depends on where u going lor.,0,depends going lor,29,6,3,4.0,0,0,0,0.034482758620689655
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,0,smile right go world wonder smiling think crazy keep away grins,145,30,11,3.8666666666666667,0,0,0,0.006896551724137931
spam,FreeMsg>FAV XMAS TONES!Reply REAL,1,freemsgfav xmas tonesreply real,33,4,4,7.5,0,0,1,0.5757575757575758
ham,Lil fever:) now fine:),0,lil fever fine,22,4,3,4.75,0,0,0,0.045454545454545456
ham,I think it's all still in my car,0,think still car,32,8,3,3.125,0,0,0,0.03125
ham,Can a not?,0,,10,3,0,2.6666666666666665,0,0,0,0.1
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,1,december mobile mths entitled update latest colour camera mobile free call mobile update co free,158,27,15,4.851851851851852,0,1,2,0.08227848101265822
ham,Yes princess! I want to catch you with my big strong hands...,0,yes princess want catch big strong hands,61,12,7,4.166666666666667,0,0,1,0.03278688524590164
ham,Oh yeah I forgot. U can only take 2 out shopping at once.,0,oh yeah forgot take shopping,57,13,5,3.4615384615384617,0,1,0,0.05263157894736842
ham,Mm so you asked me not to call radio,0,mm asked call radio,36,9,4,3.111111111111111,0,0,0,0.027777777777777776
ham,Thinkin about someone is all good. No drugs for that,0,thinkin someone good drugs,52,10,4,4.3,0,0,0,0.038461538461538464
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",0,enjoy showers possessiveness poured ur loved ones bcoz world lies golden gift loved truly,133,27,14,3.962962962962963,0,0,0,0.007518796992481203
ham,"Alright if you're sure, let me know when you're leaving",0,alright youre sure let know youre leaving,55,10,7,4.6,0,0,0,0.01818181818181818
ham,Some are lasting as much as 2 hours. You might get lucky.,0,lasting much hours might get lucky,57,12,6,3.8333333333333335,0,1,0,0.03508771929824561
ham,Genius what's up. How your brother. Pls send his number to my skype.,0,genius whats brother pls send number skype,68,13,7,4.3076923076923075,0,0,0,0.04411764705882353
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",1,gr poly tones mobs direct rply poly title eg poly breathe titles crazyin sleepingwith finest ymca getzedcouk pobox wq,160,25,19,5.44,0,1,0,0.3875
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,0,thk em find wtc far weiyi goin rest dunno yet ur goin dinner den might able join,123,28,17,3.4285714285714284,0,1,0,0.032520325203252036
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,0,dont forget owns whos private property good boy always passionate kiss,111,21,11,4.333333333333333,0,0,0,0.018018018018018018
spam,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,1,interflora its late order interflora flowers christmas call place order midnight tomorrow,136,22,12,5.2272727272727275,0,1,0,0.09558823529411764
ham,Oh god..taken the teeth?is it paining,0,oh godtaken teethis paining,37,6,4,5.333333333333333,0,0,0,0.02702702702702703
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,1,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine,152,26,13,4.884615384615385,0,0,0,0.05263157894736842
ham,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,0,ask darren go pick lor oso sian tmr haf meet lect,74,18,11,3.1666666666666665,0,1,0,0.02702702702702703
ham,No need to buy lunch for me.. I eat maggi mee..,0,need buy lunch eat maggi mee,47,11,6,3.3636363636363638,0,0,0,0.0425531914893617
spam,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",1,congratulations thanks good friend xmas prize claim easy call per minute btnationalrate,157,27,12,4.851851851851852,0,1,1,0.08280254777070063
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",0,oh right ok ill make sure loads work day got really nasty cough today dry shot really help,149,32,18,3.65625,0,0,2,0.013422818791946308
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,1,send logo ur lover names joined heart txt love name name mobno eg love adam eve yahoo pobox wq txtno ads,160,32,21,4.03125,0,1,1,0.25
ham,Thanx 4 sending me home...,0,thanx sending home,26,5,3,4.4,0,1,0,0.038461538461538464
ham,Its normally hot mail. Com you see!,0,normally hot mail com see,35,7,5,4.142857142857143,0,0,1,0.05714285714285714
spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",1,youve tkts euro cup final cash collect call pobox ppm,110,18,10,5.166666666666667,0,1,0,0.23636363636363636
ham,U sick still can go shopping?,0,sick still go shopping,29,6,4,4.0,0,0,0,0.034482758620689655
ham,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",0,ya well fine bbdpooja full pimpleseven become quite blackand ur rite cold wearing sweatter,131,21,14,5.285714285714286,0,0,0,0.030534351145038167
ham,Nice.nice.how is it working?,0,nicenicehow working,28,4,2,6.25,0,0,0,0.03571428571428571
ham,1's reach home call me.,0,reach home call,23,5,3,3.8,0,1,0,0.0
ham,Were trying to find a Chinese food place around here,0,trying find chinese food place around,52,10,6,4.3,0,0,0,0.038461538461538464
ham,"Easy mate, * guess the quick drink was bit ambitious.",0,easy mate guess quick drink bit ambitious,53,10,7,4.4,0,0,0,0.018867924528301886
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,0,babe miiiiiiissssssssss need crave geeee im sad without babe love,131,29,10,3.5517241379310347,0,0,10,0.07633587786259542
ham,Ok thanx...,0,ok thanx,11,2,2,5.0,0,0,0,0.09090909090909091
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",0,tunji hows queen wishing great day abiola,88,17,7,4.235294117647059,0,0,0,0.03409090909090909
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,0,today iz yellow rose day love frndship give misscall amp send ur frndz amp see many miss calls get get missed marry ur lover,166,36,24,3.638888888888889,0,1,0,0.05421686746987952
ham,Will be out of class in a few hours. Sorry,0,class hours sorry,42,10,3,3.3,0,0,0,0.047619047619047616
ham,Wat time u finish ur lect today?,0,wat time finish ur lect today,32,7,6,3.7142857142857144,0,0,0,0.03125
spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",1,freemessage jamsterget crazy frog sound poly text mad real text mad crazy sounds gbpweek tcs apply,157,27,16,4.851851851851852,0,1,4,0.09554140127388536
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",1,chance reality fantasy show call per min ntt ltd po box croydon cr wb national rate call,151,32,17,3.75,0,1,0,0.31788079470198677
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,0,shes fine good hear dear happy new year oh,74,16,9,3.6875,0,0,0,0.05405405405405406
ham,Are you going to wipro interview today?,0,going wipro interview today,39,7,4,4.714285714285714,0,0,0,0.02564102564102564
ham,how tall are you princess?,0,tall princess,26,5,2,4.4,0,0,0,0.0
ham,I doubt you could handle 5 times per night in any case...,0,doubt could handle times per night case,57,12,7,3.8333333333333335,0,1,0,0.017543859649122806
ham,Haha... Hope ü can hear the receipt sound... Gd luck!,0,haha hope hear receipt sound gd luck,53,10,7,4.4,0,0,1,0.05660377358490566
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,0,gonna death im gonna leave note says robs fault avenge,94,20,10,3.75,0,0,0,0.031914893617021274
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0,japanese proverb one none itu must indian version one let none itleave finally kerala version one stop none make strike,276,61,20,3.540983606557377,0,0,2,0.11956521739130435
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,0,today im workin free oso gee thgt workin ur frens shop,82,17,11,3.823529411764706,0,0,0,0.036585365853658534
ham,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,0,life face choices toss coin becoz settle question coin air know heart hoping gudni,160,33,14,3.878787878787879,0,1,0,0.03125
ham,I want to be there so i can kiss you and feel you next to me,0,want kiss feel next,60,16,4,2.8125,0,0,0,0.016666666666666666
ham,I am not at all happy with what you saying or doing,0,happy saying,51,12,2,3.3333333333333335,0,0,0,0.0196078431372549
spam,Adult 18 Content Your video will be with you shortly,1,adult content video shortly,52,10,4,4.3,0,1,0,0.057692307692307696
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",0,ok would lovely sure think wot want drinkin dancin eatin cinema wot,138,29,12,3.7586206896551726,0,0,1,0.028985507246376812
ham,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,0,im saying havent explicitly told nora know someone im probably gonna bother,104,19,12,4.526315789473684,0,0,0,0.038461538461538464
ham,Smith waste da.i wanna gayle.,0,smith waste dai wanna gayle,29,5,5,5.0,0,0,0,0.034482758620689655
ham,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",0,mum ive sent many many messages since got want know actually getting enjoy rest day,142,29,15,3.9310344827586206,0,0,0,0.02112676056338028
ham,"Aight, tomorrow around  &lt;#&gt;  it is",0,aight tomorrow around ltgt,40,6,4,5.5,0,0,0,0.025
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",1,chance reality fantasy show call per min ntt ltd po box croydon cr wb national rate call,152,32,17,3.78125,0,1,0,0.3157894736842105
ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,0,actually first time went bed long spoke woke night,130,30,9,3.3666666666666667,0,1,0,0.03076923076923077
ham,See you there! ,0,see,15,3,1,4.0,0,0,1,0.06666666666666667
ham,I dont understand your message.,0,dont understand message,31,5,3,5.4,0,0,0,0.03225806451612903
ham,Crucify is c not s. You should have told me earlier.,0,crucify told earlier,52,11,3,3.8181818181818183,0,0,0,0.038461538461538464
ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",0,idk keep saying youre since moved keep butting heads freedom vs responsibility im tired much shit deal im barely keeping together gets added,234,43,23,4.465116279069767,0,0,0,0.017094017094017096
ham,Fuck cedar key and fuck her (come over anyway tho),0,fuck cedar key fuck come anyway tho,50,10,7,4.1,0,0,0,0.02
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,0,twenty past five said train durham already coz reserved seat,103,22,10,3.727272727272727,0,0,0,0.0
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",1,hey boys want hot xxx pics sent direct ur phone txt porn hrs free per day stop text stopbcm sf wc xx,140,29,22,3.8620689655172415,0,1,0,0.19285714285714287
ham,U still painting ur wall?,0,still painting ur wall,25,5,4,4.2,0,0,0,0.04
ham,Printer is cool. I mean groovy. Wine is groovying,0,printer cool mean groovy wine groovying,49,9,6,4.555555555555555,0,0,0,0.061224489795918366
ham,Hi Harish's rent has been transfred to ur Acnt.,0,hi harishs rent transfred ur acnt,47,9,6,4.333333333333333,0,0,0,0.06382978723404255
ham,Anything lor is she coming?,0,anything lor coming,27,5,3,4.6,0,0,0,0.037037037037037035
ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0,cbe really good nowadayslot shop showroomscity shaping good,77,12,8,5.5,0,0,0,0.012987012987012988
ham,Ü still attending da talks?,0,still attending da talks,27,5,4,4.6,0,0,0,0.037037037037037035
ham,No probs hon! How u doinat the mo?,0,probs hon doinat mo,34,8,4,3.375,0,0,1,0.058823529411764705
ham,K I'll take care of it,0,ill take care,22,6,3,2.8333333333333335,0,0,0,0.09090909090909091
ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,0,take didnt phone callon friday assume wont year,95,20,8,3.8,0,0,0,0.031578947368421054
ham,My battery is low babe,0,battery low babe,22,5,3,3.6,0,0,0,0.045454545454545456
ham,Shuhui has bought ron's present it's a swatch watch...,0,shuhui bought rons present swatch watch,54,9,6,5.111111111111111,0,0,0,0.018518518518518517
ham,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",0,yeah theres quite bit left ill swing tomorrow get,67,14,9,3.857142857142857,0,0,0,0.04477611940298507
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,0,babe said hours almost internet,73,16,5,3.625,0,1,0,0.0410958904109589
ham,K I'll be sure to get up before noon and see what's what,0,ill sure get noon see whats,56,13,6,3.3846153846153846,0,0,0,0.03571428571428571
ham,K...k...yesterday i was in cbe .,0,kkyesterday cbe,32,6,2,4.5,0,0,0,0.03125
ham,Went to ganesh dress shop,0,went ganesh dress shop,25,5,4,4.2,0,0,0,0.04
spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",1,pdatenow double mins txts orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd call optoutyhl,163,24,16,5.833333333333333,0,1,2,0.1165644171779141
ham,Ü collecting ur laptop then going to configure da settings izzit?,0,collecting ur laptop going configure da settings izzit,65,11,8,5.0,0,0,0,0.015384615384615385
ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",0,aight latest probably closer jay tyler two trips,121,26,8,3.6923076923076925,0,1,0,0.024793388429752067
ham,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,0,come aftr ltdecimalgt cleaning house,55,9,5,5.111111111111111,0,0,0,0.14545454545454545
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,ur cashbalance currently pounds maximize ur cashin send cash pmsg cc po box tcrw,139,24,14,4.833333333333333,0,1,0,0.11510791366906475
ham,"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",0,bill letters i’m expecting one orange isn’t bill may still say orange,122,25,12,3.92,0,0,0,0.01639344262295082
ham,Tell me pa. How is pain de.,0,tell pa pain de,27,7,4,3.0,0,0,0,0.07407407407407407
ham,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,0,hi darlin hope nice night wish come cant wait see love fran ps want dirty anal sex want man gang bang,141,35,21,3.057142857142857,0,1,0,0.7446808510638298
ham,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",0,ha don‘t know either clever simple thing pears day perfect christmas,109,21,11,4.238095238095238,0,0,0,0.027522935779816515
ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0,helloooo wake sweet morning welcomes enjoy day full joy gud mrng,109,16,11,5.875,0,0,1,0.12844036697247707
ham,ALRITE,0,alrite,6,1,1,6.0,0,0,0,1.0
ham,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,0,must sit around wait summer days celebrate magical sight worlds dressed white oooooh let snow,142,27,15,4.296296296296297,0,0,0,0.02112676056338028
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,1,urgent mobile number awarded prize guaranteed call land line claim valid hrs,136,22,12,5.2272727272727275,0,1,1,0.15441176470588236
ham,How do you guys go to see movies on your side.,0,guys go see movies side,46,11,5,3.272727272727273,0,0,0,0.021739130434782608
ham,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,0,didnt tell thatnow im thinking plus hes going stop runs,89,17,10,4.294117647058823,0,0,0,0.02247191011235955
ham,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,0,kindly send one flat ltdecimalgt today,64,10,6,5.3,0,0,0,0.125
spam,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,1,sorry unsubscribe yet mob offer package min term weeks pls resubmit request expiry reply themob help info,148,28,17,4.321428571428571,0,1,1,0.12837837837837837
ham,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,0,nothing lor bit bored dun go home early sleep today,77,16,10,3.875,0,1,0,0.03896103896103896
ham,What time should I tell my friend to be around?,0,time tell friend around,47,10,4,3.8,0,0,0,0.0425531914893617
ham,Yes. that will be fine. Love you. Be safe.,0,yes fine love safe,42,9,4,3.7777777777777777,0,0,0,0.07142857142857142
ham,Thanks chikku..:-) gud nyt:-*,0,thanks chikku gud nyt,29,4,4,6.5,0,0,0,0.034482758620689655
ham,Is xy in ur car when u picking me up?,0,xy ur car picking,37,10,4,2.8,0,0,0,0.02702702702702703
ham,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",0,thanx time weve spent geva bin mint ur baby want uxxxx,85,19,11,3.526315789473684,0,1,2,0.047058823529411764
ham,"Yo, any way we could pick something up tonight?",0,yo way could pick something tonight,47,9,6,4.333333333333333,0,0,0,0.02127659574468085
ham,I've not sent it. He can send me.,0,ive sent send,33,8,3,3.25,0,0,0,0.06060606060606061
ham,Fine am simply sitting.,0,fine simply sitting,23,4,3,5.0,0,0,0,0.043478260869565216
ham,Thts god's gift for birds as humans hav some natural gift frm god..,0,thts gods gift birds humans hav natural gift frm god,67,13,10,4.230769230769231,0,0,0,0.014925373134328358
ham,Are you coming to day for class.,0,coming day class,32,7,3,3.7142857142857144,0,0,0,0.03125
ham,Im done. Just studyn in library,0,im done studyn library,31,6,4,4.333333333333333,0,0,0,0.06451612903225806
ham,Ok... U enjoy ur shows...,0,ok enjoy ur shows,25,5,4,4.2,0,0,0,0.08
ham,Anything...,0,anything,11,1,1,11.0,0,0,0,0.09090909090909091
ham,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,0,wuld without baby thought alone mite break dont wanna go crazy everyboy needs lady xxxxxxxx,128,25,15,4.16,0,0,0,0.03125
ham,Wat's my dear doing? Sleeping ah?,0,wats dear sleeping ah,33,6,4,4.666666666666667,0,0,0,0.06060606060606061
